Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,sentiment_score,Negative,Neutral,Positive
2022-01-10,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,TSLA,0.19171066666666664,0.04275999999999999,0.8589266666666668,0.09833333333333329
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,TSLA,0.20120000000000002,0.035752293577981646,0.8826697247706422,0.08157798165137616
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,TSLA,0.1854503401360544,0.04685034013605443,0.8507823129251704,0.10236054421768706
2022-01-13,369.6900024414063,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,TSLA,0.11483910256410258,0.05348076923076923,0.8651794871794874,0.08134615384615386
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,TSLA,0.23532024539877305,0.05262576687116564,0.8167361963190183,0.13060122699386498
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,TSLA,0.16060707070707067,0.057141414141414125,0.8490303030303028,0.0938080808080808
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,TSLA,0.12295148514851484,0.05631683168316833,0.8471782178217825,0.09649504950495051
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,TSLA,0.2065144230769231,0.05868269230769231,0.8164326923076922,0.12488461538461539
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,TSLA,0.09391823899371074,0.07428301886792452,0.8215849056603773,0.10411320754716981
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,TSLA,0.10308780487804879,0.05860365853658537,0.8542012195121953,0.08719512195121952
2022-01-25,304.7333374023437,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,TSLA,0.14741019108280254,0.04980254777070065,0.8450318471337581,0.10516560509554138
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,TSLA,0.1808229299363057,0.04761464968152866,0.8450318471337581,0.10735987261146496
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,TSLA,0.11576996197718634,0.05780988593155895,0.8483992395437258,0.09380988593155888
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,TSLA,0.17438288770053476,0.044005347593582884,0.8492085561497321,0.10679144385026737
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,TSLA,0.18056870229007632,0.04130534351145038,0.8590610687022902,0.09961068702290077
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,TSLA,0.16290964912280698,0.05800877192982457,0.8327631578947371,0.10921052631578945
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.8866577148437,301.8866577148437,66792900,TSLA,0.1430885416666666,0.05140625000000001,0.850447916666667,0.09812499999999995
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,TSLA,0.133303,0.049850000000000005,0.8604,0.08973
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,TSLA,0.22865185185185177,0.053320987654321,0.821320987654321,0.12537037037037035
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,TSLA,0.1543867469879518,0.042734939759036146,0.870879518072289,0.08639759036144579
2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,TSLA,0.21550818181818185,0.042345454545454554,0.8331818181818186,0.12445454545454548
2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,TSLA,0.18387126436781612,0.04872413793103448,0.8500574712643681,0.10122988505747124
2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,TSLA,0.1361647058823529,0.05810294117647058,0.8503382352941177,0.09147058823529412
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,TSLA,0.09510202020202023,0.07269696969696968,0.8297676767676765,0.09757575757575758
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,TSLA,0.23749649122807015,0.045035087719298254,0.833017543859649,0.12191228070175442
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,TSLA,0.3219920454545454,0.04467045454545455,0.828784090909091,0.12649999999999997
2022-02-16,304.6833190917969,308.8099975585937,300.4033203125,307.7966613769531,307.7966613769531,51294300,TSLA,0.160448,0.05029333333333333,0.8418666666666667,0.10781333333333332
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,TSLA,0.12492058823529407,0.06529411764705882,0.8272156862745096,0.10744117647058823
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,TSLA,0.16999764705882356,0.057070588235294095,0.8290941176470591,0.11378823529411763
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,TSLA,0.16806796116504852,0.04899029126213591,0.8371165048543691,0.1138640776699029
2022-02-23,276.8099975585937,278.4333190917969,253.5200042724609,254.67999267578125,254.67999267578125,95256900,TSLA,0.11837012987012985,0.06398701298701297,0.8434805194805199,0.092551948051948
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,TSLA,0.02512735849056602,0.08049056603773583,0.8329056603773587,0.08657547169811321
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,TSLA,0.15709180327868855,0.05534426229508197,0.8489180327868853,0.09573770491803281
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,TSLA,0.16463398058252424,0.04524271844660194,0.847980582524272,0.10679611650485435
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,TSLA,0.23965921052631578,0.04626315789473684,0.8482631578947367,0.1054868421052632
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,TSLA,0.19726321839080463,0.043149425287356324,0.8560344827586206,0.10082758620689658
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,TSLA,0.2190788888888889,0.04052222222222222,0.8530444444444447,0.10642222222222224
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,TSLA,0.22861495327102804,0.039448598130841124,0.8406074766355139,0.1199626168224299
2022-03-07,285.4333190917969,288.7133178710937,268.19000244140625,268.1933288574219,268.1933288574219,72494100,TSLA,0.18717380952380952,0.05085714285714287,0.8544999999999997,0.09461904761904763
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,TSLA,0.17293168316831686,0.06047524752475247,0.8296930693069303,0.10988118811881185
2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,TSLA,0.1967348837209303,0.04956976744186047,0.8415,0.10898837209302333
2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,TSLA,0.1482666666666667,0.05568627450980393,0.8533235294117645,0.09103921568627453
2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,TSLA,0.05380319148936173,0.07026595744680848,0.8411702127659573,0.08852127659574466
2022-03-14,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200,TSLA,-0.0121223404255319,0.08211702127659576,0.8401063829787234,0.07775531914893614
2022-03-15,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,TSLA,0.1512646464646465,0.049585858585858594,0.8565050505050507,0.09390909090909087
2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,TSLA,0.12864024390243906,0.0539390243902439,0.8518902439024391,0.09410975609756098
2022-03-17,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,TSLA,0.2583567901234567,0.042567901234567905,0.8356543209876544,0.12181481481481476
2022-03-18,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,TSLA,0.23095,0.04125609756097561,0.8482195121951218,0.11052439024390243
2022-03-21,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,TSLA,0.1549333333333333,0.04811111111111112,0.8545959595959598,0.09728282828282829
2022-03-22,310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,TSLA,0.2430981651376145,0.040917431192660544,0.8367477064220183,0.1223394495412844
2022-03-23,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,TSLA,0.2131341085271318,0.039093023255813965,0.8540310077519385,0.10690697674418603
2022-03-24,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,TSLA,0.24246199999999998,0.02688,0.87639,0.09671999999999999
2022-03-25,336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,TSLA,0.21347625000000003,0.038450000000000005,0.8681124999999998,0.09347499999999997
2022-03-28,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,TSLA,0.21659642857142858,0.03351530612244899,0.8642295918367351,0.10224489795918365
2022-03-29,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,TSLA,0.21633203883495145,0.030058252427184465,0.8783398058252428,0.09161165048543693
2022-03-30,363.7233276367188,371.3166809082031,361.3333435058594,364.663330078125,364.663330078125,59865000,TSLA,0.08468775510204078,0.061704081632653056,0.8590204081632655,0.07927551020408165
2022-03-31,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,TSLA,0.2323358695652174,0.0460108695652174,0.8345217391304349,0.11949999999999995
2022-04-01,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,TSLA,0.10901150442477876,0.06739823008849558,0.8383274336283184,0.09424778761061947
2022-04-04,363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,381.8166809082031,82035900,TSLA,0.21476948051948047,0.04950649350649349,0.8429545454545456,0.10752597402597404
2022-04-05,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,TSLA,0.16069464285714283,0.047714285714285716,0.8663392857142856,0.08597321428571429
2022-04-06,357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,348.586669921875,89348400,TSLA,0.16344479166666662,0.05963541666666667,0.8353437500000003,0.10505208333333334
2022-04-07,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,TSLA,0.2298486111111111,0.04121527777777777,0.8423124999999998,0.11647916666666663
2022-04-08,347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,341.8299865722656,55013700,TSLA,0.23967427385892104,0.03913278008298754,0.840070539419087,0.12077593360995847
2022-04-11,326.79998779296875,336.1566772460937,324.8800048828125,325.3099975585937,325.3099975585937,59357100,TSLA,0.16847094017094016,0.04827350427350427,0.8427606837606837,0.10895726495726492
2022-04-12,332.5466613769531,340.39666748046875,325.5333251953125,328.9833374023437,328.9833374023437,65976000,TSLA,0.14719680851063827,0.036,0.8797872340425531,0.08424468085106383
2022-04-13,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,340.7900085449219,55121100,TSLA,0.09827977528089887,0.04185393258426967,0.8799438202247193,0.07819101123595507
2022-04-14,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300,TSLA,0.15072513966480447,0.06101117318435754,0.8294916201117317,0.109463687150838
2022-04-18,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,334.7633361816406,51715200,TSLA,0.07999719626168224,0.034411214953271034,0.9073271028037383,0.05827102803738318
2022-04-19,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,342.7166748046875,49847700,TSLA,0.10175567010309279,0.052340206185567,0.8678144329896907,0.0798041237113402
2022-04-20,343.3333435058594,344.6666564941406,325.0833435058594,325.7333374023437,325.7333374023437,70711200,TSLA,0.16582599999999986,0.04120000000000001,0.858842857142857,0.09995142857142858
2022-04-21,358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,336.260009765625,105416400,TSLA,0.16186990291262124,0.051533980582524265,0.8540097087378637,0.09447087378640781
2022-04-22,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,335.01666259765625,69696600,TSLA,0.09319298245614034,0.05051754385964913,0.8654736842105266,0.08404385964912281
2022-04-25,326.3233337402344,336.2066650390625,325.1000061035156,332.67333984375,332.67333984375,68341200,TSLA,0.2251743589743589,0.04242307692307691,0.835358974358974,0.12222435897435897
2022-04-26,331.8099975585937,333.3333435058594,291.6666564941406,292.1400146484375,292.1400146484375,136133700,TSLA,0.12574147465437785,0.06536866359447005,0.835082949308756,0.09953456221198152
2022-04-27,299.52667236328125,306.0,292.4533386230469,293.836669921875,293.836669921875,76956300,TSLA,0.1518065040650406,0.05124390243902438,0.8525203252032525,0.09627642276422768
2022-04-28,299.99334716796875,300.0,273.8999938964844,292.5033264160156,292.5033264160156,124948500,TSLA,0.14154565217391302,0.058528985507246375,0.8338768115942029,0.10756521739130434
2022-04-29,300.75,311.4666748046875,290.0,290.2533264160156,290.2533264160156,88133100,TSLA,0.21166697247706429,0.04204128440366973,0.8477018348623856,0.1102660550458716
2022-05-02,286.92333984375,302.1199951171875,282.6766662597656,300.9800109863281,300.9800109863281,75781500,TSLA,0.2396106796116504,0.03720388349514563,0.8486019417475729,0.11417475728155338
2022-05-03,301.0599975585937,308.02667236328125,296.1966552734375,303.0833435058594,303.0833435058594,63709500,TSLA,0.2179915492957746,0.034056338028169014,0.8665633802816899,0.09938028169014086
2022-05-04,301.3133239746094,318.5,295.09332275390625,317.5400085449219,317.5400085449219,81643800,TSLA,0.1795074468085106,0.039957446808510634,0.8705000000000002,0.08959574468085109
2022-05-05,313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,291.09332275390625,92519100,TSLA,0.16928282828282828,0.04532323232323232,0.8668787878787878,0.08775757575757573
2022-05-06,295.6666564941406,296.0,281.03668212890625,288.54998779296875,288.54998779296875,72903000,TSLA,0.18570645161290325,0.0444516129032258,0.8528709677419355,0.10266935483870968
2022-05-09,278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,262.3699951171875,90810300,TSLA,0.12340319999999996,0.060248,0.84444,0.09532799999999995
2022-05-10,273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,266.67999267578125,84401700,TSLA,0.10053493150684938,0.06082191780821916,0.8484999999999998,0.09065753424657536
